data,split,arquivo,categoria,motivo,referencia,distancia
2026-08-18T11:39:06,val,Eczema__aug_162_eczema-hand-14.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_162_lichen-simplex-chronicus-95.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_166_eczema-fingertips-114.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_167_eczema-chronic-3.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_170_eczema-foot-20.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_174_eczema-nummular-166.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_176_chapped-fissured-feet-4.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_179_eczema-fingertips-31.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_183_eczema-subacute-63.jpg,eczema,imagem_aumentada,Eczema__eczema-subacute-63.jpg,
2026-08-18T11:39:06,val,Eczema__aug_187_eczema-asteatotic-46.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_188_eczema-fingertips-2.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_188_eczema-foot-31.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_18_aug_66_eczema-foot-49.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_191_eczema-impetiginized-7.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_199_lichen-simplex-chronicus-192.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_19_aug_413_eczema-fingertips-9.jpg,eczema,imagem_aumentada,Eczema__aug_413_eczema-fingertips-9.jpg,
2026-08-18T11:39:06,val,Eczema__aug_1_aug_154_eczema-nummular-128.jpg,eczema,imagem_aumentada,Eczema__aug_154_eczema-nummular-128.jpg,
2026-08-18T11:39:06,val,Eczema__aug_1_maceration-1.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_205_pompholyx-3.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_208_eczema-asteatotic-33.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_211_eczema-fingertips-60.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_211_lichen-simplex-chronicus-150.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_21_eczema-trunk-generalized-25.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_227_eczema-nummular-203.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_228_eczema-chronic-35.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_233_eczema-foot-41.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_239_lichen-simplex-chronicus-10.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_23_aug_21_eczema-nummular-153.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_244_eczema-fingertips-138.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_247_eczema-hand-165.jpg,eczema,imagem_aumentada,Eczema__eczema-hand-165.jpg,
2026-08-18T11:39:06,val,Eczema__aug_252_eczema-hand-147.jpg,eczema,imagem_aumentada,Eczema__eczema-hand-147.jpg,
2026-08-18T11:39:06,val,Eczema__aug_25_eczema-acute-21.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_264_eczema-foot-20.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_271_eczema-impetiginized-10.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_27_aug_298_eczema-nummular-107.jpg,eczema,imagem_aumentada,Eczema__aug_298_eczema-nummular-107.jpg,
2026-08-18T11:39:06,val,Eczema__aug_27_eczema-impetiginized-10.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_288_Dyshidrosis-8.jpg,eczema,imagem_aumentada,Eczema__Dyshidrosis-8.jpg,
2026-08-18T11:39:06,val,Eczema__aug_289_eczema-hand-1.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_28_eczema-acute-22.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_28_eczema-fingertips-116.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_296_Dyshidrosis-15.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_298_eczema-nummular-107.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_29_Screenshot 2025-11-17 001704.png,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_2_eczema-hand-193.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_307_pompholyx-2.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_308_chapped-fissured-feet-22.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_318_eczema-subacute-43.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_31_aug_314_eczema-leg-12.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_32_aug_161_eczema-chronic-16.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_32_aug_945_eczema-chronic-21.jpg,eczema,imagem_aumentada,Eczema__aug_945_eczema-chronic-21.jpg,
2026-08-18T11:39:06,val,Eczema__aug_334_Dyshidrosis-9.jpg,eczema,imagem_aumentada,Eczema__Dyshidrosis-9.jpg,
2026-08-18T11:39:06,val,Eczema__aug_33_aug_227_eczema-subacute-93.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_33_eczema-nummular-2.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_343_eczema-nummular-17.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_346_eczema-chronic-41.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_34_eczema-subacute-62.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_358_eczema-fingertips-17.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_363_eczema-fingertips-111.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_369_eczema-trunk-generalized-12.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_374_eczema-subacute-66.jpg,eczema,imagem_aumentada,Eczema__eczema-subacute-66.jpg,
2026-08-18T11:39:06,val,Eczema__aug_37_aug_475_eczema-subacute-30.jpg,eczema,imagem_aumentada,Eczema__aug_475_eczema-subacute-30.jpg,
2026-08-18T11:39:06,val,Eczema__aug_384_eczema-hand-100.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_386_eczema-fingertips-51.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_38_aug_211_lichen-simplex-chronicus-150.jpg,eczema,imagem_aumentada,Eczema__aug_211_lichen-simplex-chronicus-150.jpg,
2026-08-18T11:39:06,val,Eczema__aug_38_eczema-fingertips-123.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_393_eczema-nummular-144.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_3_Screenshot 2025-11-16 200840.png,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_3_aug_344_eczema-impetiginized-11.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_3_chapped-fissured-feet-1.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_407_lichen-simplex-chronicus-99.jpg,eczema,imagem_aumentada,Eczema__lichen-simplex-chronicus-99.jpg,
2026-08-18T11:39:06,val,Eczema__aug_413_eczema-fingertips-9.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_415_eczema-asteatotic-41.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_416_eczema-hand-116.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_421_eczema-hand-106.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_42_Screenshot 2025-11-16 233318.png,eczema,imagem_aumentada,Eczema__Screenshot 2025-11-16 233318.png,
2026-08-18T11:39:06,val,Eczema__aug_42_eczema-fingertips-127.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_43_Screenshot 2025-11-17 012805.png,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_43_eczema-chronic-49.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_446_lichen-simplex-chronicus-173.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_44_eczema-chronic-52.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_451_eczema-nummular-166.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_456_lichen-simplex-chronicus-16.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_46_eczema-asteatotic-9.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_475_eczema-subacute-30.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_47_eczema-fingertips-104.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_47_eczema-hand-182.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_47_eczema-nummular-80.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_491_eczema-foot-70.jpg,eczema,imagem_aumentada,Eczema__eczema-foot-70.jpg,
2026-08-18T11:39:06,val,Eczema__aug_493_eczema-asteatotic-55.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_498_pompholyx-12.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_49_aug_242_eczema-chronic-1.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_4_aug_894_Dyshidrosis-51.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_4_eczema-hand-157.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_504_eczema-nummular-143.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_516_eczema-hand-109.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_532_eczema-hand-137.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_536_eczema-asteatotic-22.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_53_eczema-nummular-11.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_542_eczema-subacute-110.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_544_lichen-simplex-chronicus-191.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_55_aug_122_eczema-acute-3.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_55_eczema-arms-8.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_56_Screenshot 2025-11-17 012540.png,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_56_aug_108_eczema-asteatotic-31.jpg,eczema,imagem_aumentada,Eczema__aug_108_eczema-asteatotic-31.jpg,
2026-08-18T11:39:06,val,Eczema__aug_56_eczema-nummular-108.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_572_eczema-asteatotic-31.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_57_eczema-hand-102.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_580_eczema-hand-153.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_584_lichen-simplex-chronicus-150.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_59_aug_509_eczema-foot-95.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_59_aug_776_pompholyx-5.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_602_eczema-hand-174.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_606_eczema-nummular-108.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_611_Dyshidrosis-50.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_613_eczema-nummular-194.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_627_eczema-foot-70.jpg,eczema,imagem_aumentada,Eczema__eczema-foot-70.jpg,
2026-08-18T11:39:06,val,Eczema__aug_62_Screenshot 2025-11-17 004021.png,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_634_eczema-subacute-58.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_63_aug_37_eczema-chronic-54.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_647_eczema-nummular-200.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_64_Screenshot 2025-11-16 194848.png,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_656_eczema-foot-101.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_65_eczema-leg-7.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_662_eczema-asteatotic-44.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_667_eczema-foot-35.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_668_eczema-subacute-31.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_669_lichen-simplex-chronicus-178.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_66_Screenshot 2025-11-17 011742.png,eczema,imagem_aumentada,Eczema__Screenshot 2025-11-17 011742.png,
2026-08-18T11:39:06,val,Eczema__aug_66_aug_146_eczema-foot-59.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_66_eczema-hand-105.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_699_eczema-hand-108.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_69_aug_201_Dyshidrosis-51.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_703_eczema-chronic-16.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_704_eczema-fingertips-116.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_70_WhatsApp Image 2025-11-13 at 9.07.23 AM.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_70_eczema-subacute-50.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_711_eczema-fingertips-2.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_716_Dyshidrosis-24.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_71_Screenshot 2025-11-16 193925.png,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_722_eczema-nummular-85.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_725_eczema-nummular-102.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_728_lichen-simplex-chronicus-108.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_729_eczema-subacute-13.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_72_eczema-leg-16.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_742_eczema-acute-14.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_749_eczema-foot-31.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_74_aug_440_eczema-chronic-23.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_74_aug_942_eczema-nummular-93.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_75_eczema-chronic-17.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_76_aug_117_eczema-subacute-31.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_76_aug_127_eczema-foot-87.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_771_eczema-hand-141.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_773_eczema-hand-142.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_797_eczema-fingertips-107.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_799_eczema-fingertips-50.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_79_Screenshot 2025-11-16 235121.png,eczema,imagem_aumentada,Eczema__Screenshot 2025-11-16 235121.png,
2026-08-18T11:39:06,val,Eczema__aug_79_eczema-nummular-195.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_7_eczema-chronic-9.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_802_eczema-asteatotic-57.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_809_eczema-asteatotic-7.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_810_eczema-subacute-54.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_81_aug_65_eczema-impetiginized-1.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_82_eczema-asteatotic-40.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_83_eczema-subacute-22.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_840_eczema-hand-86.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_843_eczema-fingertips-38.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_84_Screenshot 2025-11-16 204135.png,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_851_Dyshidrosis-4.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_863_eczema-asteatotic-40.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_869_eczema-nummular-144.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_883_eczema-hand-164.jpg,eczema,imagem_aumentada,Eczema__eczema-hand-164.jpg,
2026-08-18T11:39:06,val,Eczema__aug_88_eczema-foot-65.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_895_eczema-subacute-60.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_899_eczema-chronic-4.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_905_eczema-hand-129.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_92_eczema-fingertips-64.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_940_eczema-nummular-148.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_944_eczema-asteatotic-54.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_945_eczema-chronic-21.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_950_eczema-fingertips-59.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_951_eczema-nummular-80.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_965_eczema-leg-16.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_973_eczema-ears-2.jpg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Eczema__aug_9_eczema-leg-17.jpeg,eczema,imagem_aumentada,,
2026-08-18T11:39:06,val,Normal__aug_1271_0131.jpg,normal,imagem_aumentada,,
2026-08-18T11:39:06,val,Normal__aug_1289_0038.jpg,normal,imagem_aumentada,,
2026-08-18T11:39:06,val,Normal__aug_1303_0009.jpg,normal,imagem_aumentada,,
2026-08-18T11:39:06,val,Normal__aug_1305_0038.jpg,normal,imagem_aumentada,,
2026-08-18T11:39:06,val,Normal__aug_1380_0083.jpg,normal,imagem_aumentada,,
2026-08-18T11:39:06,val,Normal__aug_1383_0158.jpg,normal,imagem_aumentada,,
2026-08-18T11:39:06,val,acanthosis-nigricans-25.jpg,acanthosis,quase_duplicata,acanthosis-nigricans-26.jpg,5.0000
2026-08-18T11:39:06,val,Acne__acne-infantile-1.jpeg,acne,quase_duplicata,Acne__R (15).jpg,4.0000
2026-08-18T11:39:06,val,Acne__acne-pustular-54.jpg,acne,quase_duplicata,Acne__acne-closed-comedo-11.jpg,6.0000
2026-08-18T11:39:06,val,Acne__acne-face-4-6__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,acne,quase_duplicata,Acne__pigmentation_0_1888.jpeg,5.0000
2026-08-18T11:39:06,val,Acne__acne-pustular-13.jpg,acne,quase_duplicata,Acne__acne-closed-comedo-0031 - Copy.jpg,5.0000
2026-08-18T11:39:06,val,Acne__acne-closed-comedo-12.jpg,acne,quase_duplicata,Acne__acne-closed-comedo-0031 - Copy.jpg,4.0000
2026-08-18T11:39:06,val,Acne__acne-cystic-1.jpg,acne,quase_duplicata,Acne__acne-cystic-36.jpg,2.0000
2026-08-18T11:39:06,val,Eczema__eczema-subacute-104.jpg,eczema,quase_duplicata,eczema-asteatotic-54.jpg,6.0000
2026-08-18T11:39:06,val,Eczema__eczema-nummular-184.jpeg,eczema,quase_duplicata,eczema-asteatotic-54.jpg,4.0000
2026-08-18T11:39:06,val,Eczema__stasis-dermatitis-15.jpg,eczema,quase_duplicata,Eczema__prurigo-nodularis-2.jpg,6.0000
2026-08-18T11:39:06,val,Lichen-Sclerosus-Skin-127.jpg,lichen,quase_duplicata,Lichen-Sclerosus-Skin-25.jpg,4.0000
2026-08-18T11:39:06,val,Normal__Image894.jpeg,normal,quase_duplicata,Normal__Image893.jpeg,5.0000
2026-08-18T11:39:06,val,Normal__Image848.jpeg,normal,quase_duplicata,Normal__Image846.jpeg,0.0000
2026-08-18T11:39:06,val,Normal__Image300.jpeg,normal,quase_duplicata,Normal__31241351.jpg,3.0000
2026-08-18T11:39:06,val,Normal__Image207.jpeg,normal,quase_duplicata,Normal__31241351.jpg,6.0000
2026-08-18T11:39:06,val,Normal__123123as.jpg,normal,quase_duplicata,Normal__photo_7_2023-06-24_12-13-13.jpg,5.0000
2026-08-18T11:39:06,val,pitted-keratolysis-4.jpg,pitted,quase_duplicata,pitted-keratolysis-5.jpg,2.0000
2026-08-18T11:39:06,val,Psoriasis__IMG-0947_frame_22.jpg,psoriasis,quase_duplicata,Psoriasis__20230829_113805_frame_23.jpg,4.0000
2026-08-18T11:39:06,val,sun-damaged-skin-19.jpg,sun,quase_duplicata,sun-damaged-skin-80.jpg,6.0000
2026-08-18T11:39:06,val,Vitiligo__5_frame_10.jpg,vitiligo,quase_duplicata,Vitiligo__5_frame_16.jpg,5.0000
2026-08-18T11:39:06,val,Vitiligo__5_frame_17.jpg,vitiligo,quase_duplicata,Vitiligo__5_frame_16.jpg,6.0000
2026-08-18T11:39:06,val,Vitiligo__3_frame_30.jpg,vitiligo,quase_duplicata,Vitiligo__5_frame_16.jpg,4.0000
2026-08-18T11:39:06,val,Vitiligo__IMG-1156_frame_46.jpg,vitiligo,quase_duplicata,Vitiligo__5_frame_16.jpg,5.0000
2026-08-18T11:39:06,val,Vitiligo__IMG-1156_frame_4.jpg,vitiligo,quase_duplicata,Vitiligo__5_frame_16.jpg,4.0000
2026-08-18T11:39:06,val,Acne__IMG_3612.JPG.725c4d39a5a52639dde2be8be7b05adc.jpg,acne,excedente_similaridade,Acne__pigmentation_0_4543.jpeg,0.8506
2026-08-18T11:39:06,val,Acne__pigmentation_0_1941.jpeg,acne,excedente_similaridade,Acne__acne-closed-comedo-0031 - Copy.jpg,0.9045
2026-08-18T11:39:06,val,Acne__R (2).jpg,acne,excedente_similaridade,acne-primary-lesion-2.jpg,0.9601
2026-08-18T11:39:06,val,Acne__20190716_191036.jpg.705bf02f23326951059a91a967959d07.jpg,acne,excedente_similaridade,acne-primary-lesion-2.jpg,1.2005
2026-08-18T11:39:06,val,Acne__pc438phx95i41 (1).jpg,acne,excedente_similaridade,Acne__pigmentation_0_5418.jpeg,0.9550
2026-08-18T11:39:06,val,Acne__pigmentation_0_252.jpeg,acne,excedente_similaridade,Acne__acne-pustular-44.jpg,0.9985
2026-08-18T11:39:06,val,Acne__cystic.acne_G_694069050.jpg,acne,excedente_similaridade,Acne__acne-face-1-24__ProtectWyJQcm90ZWN0Il0_FocusFillWzI5NCwyMjIsIngiLDFd.jpeg,1.1518
2026-08-18T11:39:06,val,Acne__F2.png,acne,excedente_similaridade,Acne__acne-closed-comedo-0031 - Copy.jpg,0.8564
2026-08-18T11:39:06,val,Acne__msb853j3wiv51.jpg,acne,excedente_similaridade,Acne__pigmentation_0_4543.jpeg,1.0302
2026-08-18T11:39:06,val,Acne__R (1).jpg,acne,excedente_similaridade,Acne__acne-pustular-44.jpg,0.6908
2026-08-18T11:39:06,val,Acne__R (37).jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-0031 - Copy.jpg,1.1547
2026-08-18T11:39:06,val,Acne__pigmentation_0_906.jpeg,acne,excedente_similaridade,Acne__pigmentation_0_5418.jpeg,1.0839
2026-08-18T11:39:06,val,Acne__pigmentation_0_1724.jpeg,acne,excedente_similaridade,Acne__acne-closed-comedo-0031 - Copy.jpg,0.9886
2026-08-18T11:39:06,val,Acne__pigmentation_0_1906.jpeg,acne,excedente_similaridade,Acne__acne-closed-comedo-0031 - Copy.jpg,0.8486
2026-08-18T11:39:06,val,Acne__0_19hJvhBaJyf8eJwT_.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-0031 - Copy.jpg,0.7914
2026-08-18T11:39:06,val,Acne__IMG_0223.jpg,acne,excedente_similaridade,Acne__acne-closed-comedo-0031 - Copy.jpg,0.8129
2026-08-18T11:39:06,val,Acne__83avy6u56eh21.jpg,acne,excedente_similaridade,Acne__acne-pustular-44.jpg,1.0746
